solver,dataset,seed,timestamp,instance,V,E,first_lb,best_lb,first_ub,best_ub,gap,status,gap_10s,gap_60s,gap_300s,gap_600s,gap_1800s,gap_3600s,n_rounds
dual-fast,T1,2,20260419115630,T1_100_100_8.wclq,0,0,1034,1038,1055,1048,0.009634,OK,0.009634,0.009634,0.009634,0.009634,0.009634,-1,249
dual-fast,T1,2,20260419115630,T1_100_100_9.wclq,100,100,1048,1071,1101,1071,0.0,OPT,0.005634,0.000935,-1,-1,-1,-1,137
dual-fast,T1,2,20260419115630,T1_100_2000_0.wclq,0,0,47,48,106,106,1.208333,OK,1.208333,1.208333,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115630,T1_100_2000_1.wclq,0,0,44,44,108,108,1.454545,OK,1.454545,1.454545,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115630,T1_100_2000_2.wclq,0,0,45,45,105,105,1.333333,OK,1.333333,1.333333,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115630,T1_100_2000_3.wclq,0,0,48,49,110,110,1.244898,OK,1.244898,1.244898,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115630,T1_100_2000_4.wclq,0,0,43,43,105,103,1.395349,OK,1.395349,1.395349,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115630,T1_100_2000_5.wclq,0,0,41,41,109,106,1.585366,OK,1.585366,1.585366,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115630,T1_100_2000_6.wclq,0,0,47,47,105,105,1.234043,OK,1.234043,1.234043,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115630,T1_100_2000_7.wclq,0,0,47,49,110,110,1.244898,OK,1.244898,1.244898,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115630,T1_100_2000_8.wclq,0,0,48,48,115,114,1.375,OK,1.375,1.375,1.375,-1,-1,-1,138
dual-fast,T1,2,20260419115630,T1_100_2000_9.wclq,0,0,43,48,111,107,1.229167,OK,1.229167,1.229167,1.229167,-1,-1,-1,138
dual-fast,T1,2,20260419115630,T1_100_250_0.wclq,0,0,551,553,676,659,0.191682,OK,0.191682,-1,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115630,T1_100_250_1.wclq,0,0,563,578,673,641,0.108997,OK,0.108997,-1,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115630,T1_100_250_2.wclq,0,0,558,575,676,616,0.071304,OK,0.071304,-1,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115630,T1_100_250_3.wclq,0,0,535,545,656,636,0.166972,OK,0.169118,-1,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115630,T1_100_250_4.wclq,0,0,495,516,602,590,0.143411,OK,0.145631,-1,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115630,T1_100_250_5.wclq,0,0,509,516,545,545,0.056202,OK,0.056202,-1,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115630,T1_100_250_6.wclq,0,0,553,562,658,632,0.124555,OK,0.124555,-1,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115630,T1_100_250_7.wclq,0,0,574,582,652,629,0.080756,OK,0.082616,-1,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115630,T1_100_250_8.wclq,0,0,538,557,664,643,0.154399,OK,0.154399,-1,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115630,T1_100_250_9.wclq,0,0,551,557,633,598,0.073609,OK,0.073609,-1,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115630,T1_100_500_0.wclq,0,0,261,273,407,381,0.395604,OK,0.395604,0.395604,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115630,T1_100_500_1.wclq,0,0,228,235,353,333,0.417021,OK,0.417021,0.417021,-1,-1,-1,-1,138
dual-fast,T1,2,20260419115630,T1_100_500_2.wclq,0,0,266,287,396,374,0.303136,OK,0.303136,0.303136,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115630,T1_100_500_3.wclq,0,0,241,252,382,355,0.40873,OK,0.40873,0.40873,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115630,T1_100_500_4.wclq,0,0,262,286,377,364,0.272727,OK,0.272727,0.272727,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115630,T1_100_500_5.wclq,0,0,228,242,341,340,0.404959,OK,0.404959,0.404959,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115630,T1_100_500_6.wclq,0,0,244,252,376,347,0.376984,OK,0.376984,0.376984,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115630,T1_100_500_7.wclq,0,0,237,251,341,337,0.342629,OK,0.342629,0.342629,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115630,T1_100_500_8.wclq,0,0,252,258,398,364,0.410853,OK,0.410853,0.410853,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115630,T1_100_500_9.wclq,0,0,239,254,373,361,0.42126,OK,0.444,-1,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115630,T1_100_750_0.wclq,0,0,152,169,277,263,0.556213,OK,0.565476,0.556213,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115630,T1_100_750_1.wclq,0,0,147,162,272,254,0.567901,OK,0.567901,-1,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115630,T1_100_750_2.wclq,0,0,180,186,272,242,0.301075,OK,0.301075,0.301075,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115630,T1_100_750_3.wclq,0,0,145,158,287,264,0.670886,OK,0.670886,0.670886,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115630,T1_100_750_4.wclq,0,0,164,164,279,261,0.591463,OK,0.591463,0.591463,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115630,T1_100_750_5.wclq,0,0,155,164,259,255,0.554878,OK,0.554878,-1,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115630,T1_100_750_6.wclq,0,0,154,163,263,252,0.546012,OK,0.565217,0.546012,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115630,T1_100_750_7.wclq,0,0,148,162,263,244,0.506173,OK,0.506173,-1,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115630,T1_100_750_8.wclq,0,0,147,161,279,267,0.658385,OK,0.658385,-1,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115630,T1_100_750_9.wclq,0,0,155,163,277,256,0.570552,OK,0.570552,0.570552,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115630,T1_150_1000_0.wclq,0,0,271,298,511,466,0.563758,OK,0.563758,-1,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115630,T1_150_1000_1.wclq,0,0,253,280,446,424,0.514286,OK,0.514286,-1,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115630,T1_150_1000_2.wclq,0,0,262,288,468,439,0.524306,OK,0.529617,-1,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115630,T1_150_1000_3.wclq,0,0,272,283,486,456,0.611307,OK,0.628571,-1,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115630,T1_150_1000_4.wclq,0,0,266,289,478,433,0.49827,OK,0.49827,-1,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115630,T1_150_1000_5.wclq,0,0,251,259,468,413,0.594595,OK,0.594595,0.594595,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115630,T1_150_1000_6.wclq,0,0,270,273,451,426,0.56044,OK,0.56044,-1,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115630,T1_150_1000_7.wclq,0,0,261,275,462,411,0.494545,OK,0.494545,-1,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115630,T1_150_1000_8.wclq,0,0,245,270,478,434,0.607407,OK,0.607407,-1,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115630,T1_150_1000_9.wclq,0,0,276,292,469,426,0.458904,OK,0.458904,0.458904,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115630,T1_150_150_0.wclq,0,0,1602,1629,1718,1667,0.023327,OK,0.025215,0.023956,0.023327,0.023327,0.023327,-1,222
dual-fast,T1,1,20260419115630,T1_150_150_1.wclq,150,150,1519,1533,1537,1533,0.0,OPT,0.005906,-1,-1,-1,-1,-1,84
dual-fast,T1,1,20260419115630,T1_150_150_2.wclq,0,0,1572,1590,1655,1612,0.013836,OK,0.014475,0.014475,0.014475,0.014475,-1,-1,222
dual-fast,T1,1,20260419115630,T1_150_150_3.wclq,0,0,1510,1539,1627,1571,0.020793,OK,0.026797,0.026797,0.023453,0.023453,0.020793,-1,221
dual-fast,T1,1,20260419115630,T1_150_150_4.wclq,0,0,1502,1509,1534,1514,0.003313,OK,0.005312,0.003313,0.003313,0.003313,-1,-1,222
dual-fast,T1,1,20260419115630,T1_150_150_5.wclq,150,150,1477,1486,1486,1486,0.0,OPT,0.002699,0.002699,-1,-1,-1,-1,158
dual-fast,T1,1,20260419115630,T1_150_150_6.wclq,0,0,1562,1601,1649,1615,0.008745,OK,0.01381,0.01381,0.01381,0.012539,0.008745,-1,222
dual-fast,T1,1,20260419115630,T1_150_150_7.wclq,0,0,1542,1568,1612,1598,0.019133,OK,0.027653,0.021739,0.021086,0.021086,0.019133,-1,221
dual-fast,T1,1,20260419115630,T1_150_150_8.wclq,0,0,1509,1554,1637,1573,0.012227,OK,0.033509,0.024089,0.019443,0.012878,0.012227,-1,221
dual-fast,T1,1,20260419115630,T1_150_150_9.wclq,0,0,1562,1588,1720,1636,0.030227,OK,0.03873,0.034788,0.032177,0.030227,-1,-1,194
dual-fast,T1,1,20260419115630,T1_150_2000_0.wclq,0,0,113,131,267,250,0.908397,OK,0.908397,0.908397,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115630,T1_150_2000_1.wclq,0,0,104,112,257,233,1.080357,OK,1.080357,-1,-1,-1,-1,-1,54
dual-fast,T1,1,20260419115630,T1_150_2000_2.wclq,0,0,123,133,273,248,0.864662,OK,0.864662,-1,-1,-1,-1,-1,54
dual-fast,T1,1,20260419115630,T1_150_2000_3.wclq,0,0,111,128,273,255,0.992188,OK,1.007874,0.992188,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115630,T1_150_2000_4.wclq,0,0,107,113,243,233,1.061947,OK,1.080357,1.061947,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115630,T1_150_2000_5.wclq,0,0,100,113,253,236,1.088496,OK,1.088496,1.088496,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115630,T1_150_2000_6.wclq,0,0,110,114,253,231,1.026316,OK,1.1,1.026316,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115630,T1_150_2000_7.wclq,0,0,114,122,246,222,0.819672,OK,0.819672,0.819672,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115630,T1_150_2000_8.wclq,0,0,111,120,275,258,1.15,OK,1.15,-1,-1,-1,-1,-1,54
dual-fast,T1,1,20260419115630,T1_150_2000_9.wclq,0,0,112,120,262,242,1.016667,OK,1.050847,1.016667,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115630,T1_150_250_0.wclq,0,0,1179,1197,1283,1251,0.045113,OK,0.045987,0.045113,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115630,T1_150_250_1.wclq,0,0,1106,1133,1220,1169,0.031774,OK,0.036348,0.032686,-1,-1,-1,-1,138
dual-fast,T1,1,20260419115630,T1_150_250_2.wclq,0,0,1149,1182,1315,1261,0.066836,OK,0.071368,0.066836,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115630,T1_150_250_3.wclq,0,0,1170,1191,1329,1242,0.042821,OK,0.042821,0.042821,-1,-1,-1,-1,138
dual-fast,T1,1,20260419115630,T1_150_250_4.wclq,0,0,1107,1138,1274,1212,0.065026,OK,0.065026,-1,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115630,T1_150_250_5.wclq,0,0,1089,1095,1239,1170,0.068493,OK,0.068493,0.068493,-1,-1,-1,-1,138
dual-fast,T1,1,20260419115630,T1_150_250_6.wclq,0,0,1103,1117,1196,1160,0.038496,OK,0.044104,0.038496,0.038496,-1,-1,-1,166
dual-fast,T1,1,20260419115630,T1_150_250_7.wclq,0,0,1135,1149,1244,1215,0.057441,OK,0.058362,0.058362,0.058362,-1,-1,-1,166
dual-fast,T1,1,20260419115630,T1_150_250_8.wclq,0,0,1180,1204,1331,1256,0.043189,OK,0.048414,0.043189,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115630,T1_150_250_9.wclq,0,0,1190,1200,1286,1246,0.038333,OK,0.038333,0.038333,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115630,T1_150_3000_0.wclq,0,0,73,76,183,180,1.368421,OK,1.368421,1.368421,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115630,T1_150_3000_1.wclq,0,0,62,63,182,161,1.555556,OK,1.555556,1.555556,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115630,T1_150_3000_2.wclq,0,0,68,76,177,168,1.210526,OK,1.27027,1.210526,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115630,T1_150_3000_3.wclq,0,0,68,73,186,177,1.424658,OK,1.424658,1.424658,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115630,T1_150_3000_4.wclq,0,0,67,67,172,160,1.38806,OK,1.38806,1.38806,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115630,T1_150_3000_5.wclq,0,0,61,62,178,161,1.596774,OK,1.596774,1.596774,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115630,T1_150_3000_6.wclq,0,0,64,72,167,166,1.305556,OK,1.305556,1.305556,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115630,T1_150_3000_7.wclq,0,0,65,69,174,151,1.188406,OK,1.188406,1.188406,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115630,T1_150_3000_8.wclq,0,0,67,67,185,170,1.537313,OK,1.537313,1.537313,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115630,T1_150_3000_9.wclq,0,0,70,77,190,175,1.272727,OK,1.272727,1.272727,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115630,T1_150_500_0.wclq,0,0,641,646,843,791,0.224458,OK,0.224458,0.224458,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115630,T1_150_500_1.wclq,0,0,611,618,791,749,0.211974,OK,0.211974,0.211974,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115630,T1_150_500_2.wclq,0,0,607,620,824,757,0.220968,OK,0.224919,0.220968,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115630,T1_150_500_3.wclq,0,0,610,643,838,773,0.202177,OK,0.202177,0.202177,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115630,T1_150_500_4.wclq,0,0,597,606,803,747,0.232673,OK,0.232673,0.232673,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115633,T1_150_1000_0.wclq,0,0,271,299,511,466,0.558528,OK,0.558528,-1,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115633,T1_150_1000_1.wclq,0,0,253,265,446,424,0.6,OK,0.6,-1,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115633,T1_150_1000_2.wclq,0,0,262,295,468,439,0.488136,OK,0.540351,-1,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115633,T1_150_1000_3.wclq,0,0,272,295,486,456,0.545763,OK,0.545763,-1,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115633,T1_150_1000_4.wclq,0,0,266,289,478,433,0.49827,OK,0.513986,-1,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115633,T1_150_1000_5.wclq,0,0,251,261,468,413,0.582375,OK,0.582375,0.582375,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115633,T1_150_1000_6.wclq,0,0,270,273,451,426,0.56044,OK,0.56044,-1,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115633,T1_150_1000_7.wclq,0,0,261,282,462,411,0.457447,OK,0.478417,0.478417,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115633,T1_150_1000_8.wclq,0,0,245,269,478,434,0.613383,OK,0.613383,0.613383,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115633,T1_150_1000_9.wclq,0,0,276,292,469,426,0.458904,OK,0.458904,0.458904,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115633,T1_150_150_0.wclq,0,0,1602,1631,1718,1667,0.022072,OK,0.023327,0.022072,0.022072,0.022072,0.022072,-1,222
dual-fast,T1,2,20260419115633,T1_150_150_1.wclq,150,150,1519,1533,1537,1533,0.0,OPT,0.005906,-1,-1,-1,-1,-1,74
dual-fast,T1,2,20260419115633,T1_150_150_2.wclq,0,0,1572,1589,1655,1612,0.014475,OK,0.014475,0.014475,0.014475,0.014475,0.014475,-1,222
dual-fast,T1,2,20260419115633,T1_150_150_3.wclq,0,0,1510,1539,1627,1571,0.020793,OK,0.026797,0.026797,0.023453,0.023453,0.020793,-1,221
dual-fast,T1,2,20260419115633,T1_150_150_4.wclq,150,150,1502,1514,1534,1514,0.0,OPT,0.005312,0.003313,0.003313,0.003313,0.003313,-1,233
dual-fast,T1,2,20260419115633,T1_150_150_5.wclq,150,150,1477,1486,1486,1486,0.0,OPT,0.002699,0.002699,-1,-1,-1,-1,151
dual-fast,T1,2,20260419115633,T1_150_150_6.wclq,0,0,1562,1601,1649,1615,0.008745,OK,0.01381,0.01381,0.012539,0.012539,0.008745,-1,222
dual-fast,T1,2,20260419115633,T1_150_150_7.wclq,0,0,1542,1569,1612,1598,0.018483,OK,0.027653,0.018483,0.018483,0.018483,0.018483,-1,222
dual-fast,T1,2,20260419115633,T1_150_150_8.wclq,0,0,1509,1553,1637,1573,0.012878,OK,0.02945,0.021429,0.015494,0.014184,0.012878,-1,222
dual-fast,T1,2,20260419115633,T1_150_150_9.wclq,0,0,1562,1592,1720,1636,0.027638,OK,0.034788,0.032177,0.030876,0.028931,0.027638,-1,221
dual-fast,T1,2,20260419115633,T1_150_2000_0.wclq,0,0,113,131,267,250,0.908397,OK,0.908397,0.908397,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115633,T1_150_2000_1.wclq,0,0,104,114,257,233,1.04386,OK,1.04386,1.04386,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115633,T1_150_2000_2.wclq,0,0,123,133,273,248,0.864662,OK,0.864662,0.864662,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115633,T1_150_2000_3.wclq,0,0,111,128,273,255,0.992188,OK,1.007874,0.992188,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115633,T1_150_2000_4.wclq,0,0,107,113,243,233,1.061947,OK,1.061947,1.061947,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115633,T1_150_2000_5.wclq,0,0,100,113,253,236,1.088496,OK,1.088496,-1,-1,-1,-1,-1,54
dual-fast,T1,2,20260419115633,T1_150_2000_6.wclq,0,0,110,114,253,231,1.026316,OK,1.026316,1.026316,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115633,T1_150_2000_7.wclq,0,0,114,122,246,222,0.819672,OK,0.819672,0.819672,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115633,T1_150_2000_8.wclq,0,0,111,121,275,258,1.132231,OK,1.132231,-1,-1,-1,-1,-1,54
dual-fast,T1,2,20260419115633,T1_150_2000_9.wclq,0,0,112,120,262,242,1.016667,OK,1.050847,1.050847,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115633,T1_150_250_0.wclq,0,0,1179,1195,1283,1251,0.046862,OK,0.046862,0.046862,-1,-1,-1,-1,138
dual-fast,T1,2,20260419115633,T1_150_250_1.wclq,0,0,1106,1133,1220,1169,0.031774,OK,0.036348,0.032686,-1,-1,-1,-1,138
dual-fast,T1,2,20260419115633,T1_150_250_2.wclq,0,0,1149,1187,1315,1261,0.062342,OK,0.074703,0.065934,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115633,T1_150_250_3.wclq,0,0,1170,1193,1329,1242,0.041073,OK,0.046335,0.042821,-1,-1,-1,-1,138
dual-fast,T1,2,20260419115633,T1_150_250_4.wclq,0,0,1107,1137,1274,1212,0.065963,OK,0.068783,0.065963,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115633,T1_150_250_5.wclq,0,0,1089,1095,1239,1170,0.068493,OK,0.068493,0.068493,-1,-1,-1,-1,138
dual-fast,T1,2,20260419115633,T1_150_250_6.wclq,0,0,1103,1113,1196,1160,0.042228,OK,0.045045,0.045045,0.042228,-1,-1,-1,166
dual-fast,T1,2,20260419115633,T1_150_250_7.wclq,0,0,1135,1150,1244,1215,0.056522,OK,0.063923,0.056522,-1,-1,-1,-1,138
dual-fast,T1,2,20260419115633,T1_150_250_8.wclq,0,0,1180,1203,1331,1256,0.044057,OK,0.045795,0.044057,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115633,T1_150_250_9.wclq,0,0,1190,1199,1286,1246,0.039199,OK,0.039199,0.039199,-1,-1,-1,-1,138
dual-fast,T1,2,20260419115633,T1_150_3000_0.wclq,0,0,73,76,183,180,1.368421,OK,1.368421,1.368421,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115633,T1_150_3000_1.wclq,0,0,62,63,182,161,1.555556,OK,1.555556,1.555556,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115633,T1_150_3000_2.wclq,0,0,68,77,177,168,1.181818,OK,1.24,1.210526,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115633,T1_150_3000_3.wclq,0,0,68,73,186,177,1.424658,OK,1.424658,-1,-1,-1,-1,-1,54
dual-fast,T1,2,20260419115633,T1_150_3000_4.wclq,0,0,67,67,172,160,1.38806,OK,1.38806,1.38806,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115633,T1_150_3000_5.wclq,0,0,61,66,178,161,1.439394,OK,1.439394,1.439394,1.439394,-1,-1,-1,110
dual-fast,T1,2,20260419115633,T1_150_3000_6.wclq,0,0,64,70,167,166,1.371429,OK,1.371429,1.371429,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115633,T1_150_3000_7.wclq,0,0,65,69,174,151,1.188406,OK,1.188406,1.188406,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115633,T1_150_3000_8.wclq,0,0,67,71,185,170,1.394366,OK,1.394366,1.394366,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115633,T1_150_3000_9.wclq,0,0,70,78,190,175,1.24359,OK,1.24359,1.24359,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115633,T1_150_500_0.wclq,0,0,641,646,843,791,0.224458,OK,0.232087,-1,-1,-1,-1,-1,82
dual-fast,T1,2,20260419115633,T1_150_500_1.wclq,0,0,611,620,791,749,0.208065,OK,0.208065,0.208065,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115633,T1_150_500_2.wclq,0,0,607,622,824,757,0.217042,OK,0.217042,0.217042,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115633,T1_150_500_3.wclq,0,0,610,651,838,773,0.187404,OK,0.191063,0.187404,-1,-1,-1,-1,110
dual-fast,T1,2,20260419115633,T1_150_500_4.wclq,0,0,597,604,803,747,0.236755,OK,0.238806,0.238806,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115633,T1_150_500_5.wclq,0,0,538,558,746,688,0.232975,OK,0.232975,0.232975,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115633,T1_150_500_6.wclq,0,0,580,602,799,738,0.225914,OK,0.225914,0.225914,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115633,T1_150_500_7.wclq,0,0,567,584,741,686,0.174658,OK,0.174658,0.174658,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115633,T1_150_500_8.wclq,0,0,596,618,791,759,0.228155,OK,0.228155,0.228155,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115633,T1_150_500_9.wclq,0,0,594,607,805,758,0.248764,OK,0.248764,0.248764,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115633,T1_150_750_0.wclq,0,0,379,398,631,579,0.454774,OK,0.454774,-1,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115633,T1_150_750_1.wclq,0,0,388,412,620,551,0.337379,OK,0.337379,0.337379,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115633,T1_150_750_2.wclq,0,0,391,403,637,574,0.424318,OK,0.424318,-1,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115633,T1_150_750_3.wclq,0,0,386,390,623,555,0.423077,OK,0.423077,0.423077,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115633,T1_150_750_4.wclq,0,0,379,388,593,549,0.414948,OK,0.414948,-1,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115633,T1_150_750_5.wclq,0,0,325,359,552,506,0.409471,OK,0.409471,0.409471,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115633,T1_150_750_6.wclq,0,0,362,379,579,539,0.422164,OK,0.422164,-1,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115633,T1_150_750_7.wclq,0,0,362,381,524,501,0.314961,OK,0.328912,0.318421,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115633,T1_150_750_8.wclq,0,0,345,371,563,539,0.45283,OK,0.45283,0.45283,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115633,T1_150_750_9.wclq,0,0,393,407,640,568,0.395577,OK,0.402469,-1,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115633,T1_200_1000_0.wclq,0,0,518,545,825,728,0.33578,OK,0.33578,0.33578,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115633,T1_200_1000_1.wclq,0,0,462,527,863,729,0.383302,OK,0.401923,0.383302,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115633,T1_200_1000_2.wclq,0,0,486,530,847,734,0.384906,OK,0.384906,0.384906,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115633,T1_200_1000_3.wclq,0,0,498,535,821,725,0.35514,OK,0.360225,0.35514,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115633,T1_200_1000_4.wclq,0,0,504,539,810,731,0.356215,OK,0.38447,0.363806,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115633,T1_200_1000_5.wclq,0,0,436,465,793,684,0.470968,OK,0.470968,0.470968,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115633,T1_200_1000_6.wclq,0,0,500,526,787,716,0.361217,OK,0.371648,0.361217,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115633,T1_200_1000_7.wclq,0,0,480,523,794,714,0.365201,OK,0.365201,0.365201,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115633,T1_200_1000_8.wclq,0,0,491,511,840,730,0.428571,OK,0.428571,0.428571,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115633,T1_200_1000_9.wclq,0,0,520,546,829,744,0.362637,OK,0.372694,0.367647,-1,-1,-1,-1,110
dual-fast,T1,1,20260419115633,T1_200_2000_0.wclq,0,0,213,241,473,424,0.759336,OK,0.759336,0.759336,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115633,T1_200_2000_1.wclq,0,0,199,227,492,424,0.867841,OK,0.867841,0.867841,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115633,T1_200_2000_2.wclq,0,0,217,237,447,408,0.721519,OK,0.73617,0.721519,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115633,T1_200_2000_3.wclq,0,0,205,228,469,417,0.828947,OK,0.828947,0.828947,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115633,T1_200_2000_4.wclq,0,0,204,239,466,412,0.723849,OK,0.738397,0.723849,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115633,T1_200_2000_5.wclq,0,0,194,213,434,388,0.821596,OK,0.821596,0.821596,-1,-1,-1,-1,82
dual-fast,T1,1,20260419115633,T1_200_2000_6.wclq,0,0,196,217,456,405,0.866359,OK,0.883721,0.866359,-1,-1,-1,-1,82
