solver,seed,instance,V,E,first_lb,best_lb,first_ub,best_ub,gap,status,gap_10s,gap_30s,gap_60s,gap_120s,gap_300s,n_rounds
poolrelink-T2,1,T2_1000_1000_5.wclq,1000,1000,1206,1206,1212,1207,0.000829,OK,0.000829,0.000829,0.000829,0.000829,-1,341
poolrelink-T2,1,T2_1000_1000_6.wclq,1000,1000,1252,1252,1256,1254,0.001597,OK,0.001597,0.001597,0.001597,-1,-1,321
poolrelink-T2,1,T2_1000_1000_7.wclq,1000,1000,1198,1198,1200,1198,0.0,OPT,-1,-1,-1,-1,-1,1
poolrelink-T2,1,T2_1000_15000_0.wclq,1000,15000,4084,4501,5692,5157,0.145745,OK,0.145745,0.145745,0.145745,-1,-1,42
poolrelink-T2,1,T2_1000_15000_1.wclq,1000,15000,4316,4795,6393,5710,0.190824,OK,0.190824,0.190824,0.190824,0.190824,-1,43
poolrelink-T2,1,T2_1000_15000_2.wclq,1000,15000,4883,5572,7394,6597,0.183955,OK,0.191493,0.191493,0.191493,0.187904,-1,43
poolrelink-T2,1,T2_1000_15000_3.wclq,1000,15000,4701,5125,6690,6055,0.181463,OK,0.188488,0.188488,0.188488,-1,-1,42
poolrelink-T2,1,T2_1000_15000_4.wclq,1000,15000,4704,5220,6622,5983,0.146169,OK,0.146169,0.146169,0.146169,-1,-1,41
poolrelink-T2,1,T2_1000_15000_5.wclq,1000,15000,4348,4842,6161,5544,0.144981,OK,0.146402,0.146402,0.146402,0.144981,-1,43
poolrelink-T2,1,T2_1000_15000_6.wclq,1000,15000,4620,5154,6684,5959,0.156189,OK,0.156189,0.156189,0.156189,-1,-1,43
poolrelink-T2,1,T2_1000_15000_7.wclq,1000,15000,4167,4769,6283,5648,0.184315,OK,0.184315,0.184315,0.184315,-1,-1,42
poolrelink-T2,1,T2_1000_15000_8.wclq,1000,15000,4648,4885,6069,5564,0.138997,OK,0.147595,0.147595,0.147595,0.138997,-1,44
poolrelink-T2,1,T2_1000_15000_9.wclq,1000,15000,4733,5432,7371,6395,0.177283,OK,0.196613,0.196613,0.196613,-1,-1,44
poolrelink-T2,1,T2_1000_20000_0.wclq,1000,20000,4476,5047,6371,5883,0.165643,OK,0.165643,0.165643,0.165643,0.165643,-1,43
poolrelink-T2,1,T2_1000_20000_2.wclq,1000,20000,5501,6302,8472,7825,0.241669,OK,0.249921,0.249921,0.249921,0.241669,-1,43
poolrelink-T2,1,T2_1000_20000_3.wclq,1000,20000,5068,5574,7552,6788,0.217797,OK,0.217976,0.217976,0.217976,-1,-1,42
poolrelink-T2,1,T2_1000_20000_4.wclq,1000,20000,5399,5732,7038,6581,0.148116,OK,0.148116,0.148116,0.148116,0.148116,-1,40
poolrelink-T2,1,T2_1000_20000_6.wclq,1000,20000,4814,5411,7378,6746,0.24672,OK,0.24672,0.24672,0.24672,-1,-1,49
poolrelink-T2,1,T2_1000_5000_0.wclq,1000,5000,2682,2766,3272,3012,0.088937,OK,0.091829,0.091829,0.090383,0.090022,-1,49
poolrelink-T2,1,T2_1000_5000_1.wclq,1000,5000,2757,2868,3299,3055,0.065202,OK,0.065202,0.065202,0.065202,-1,-1,52
poolrelink-T2,1,T2_1000_5000_2.wclq,1000,5000,3128,3219,3837,3507,0.089469,OK,0.093197,0.093197,0.092575,-1,-1,42
poolrelink-T2,1,T2_1000_5000_3.wclq,1000,5000,3073,3141,3627,3318,0.056351,OK,0.057943,0.057943,0.057625,-1,-1,44
poolrelink-T2,1,T2_1000_5000_5.wclq,1000,5000,2804,2878,3253,3022,0.050035,OK,0.055247,0.055247,0.052467,-1,-1,44
poolrelink-T2,1,T2_1000_5000_6.wclq,1000,5000,2920,3045,3619,3322,0.090969,OK,0.092939,0.092939,0.090969,-1,-1,48
poolrelink-T2,1,T2_1000_5000_7.wclq,1000,5000,2548,2618,3066,2859,0.092055,OK,0.092055,0.092055,0.092055,-1,-1,48
poolrelink-T2,1,T2_1000_5000_8.wclq,1000,5000,2813,2892,3321,3109,0.075035,OK,0.079184,0.079184,0.076763,-1,-1,50
poolrelink-T2,1,T2_1000_5000_9.wclq,1000,5000,2965,3060,3604,3303,0.079412,OK,0.083007,0.083007,0.079739,0.079739,-1,50
poolrelink-T2,1,T2_100_1000_1.wclq,100,1000,373,382,423,423,0.10733,OK,0.10733,-1,-1,-1,-1,148
poolrelink-T2,1,T2_100_1000_3.wclq,100,1000,419,431,458,458,0.062645,OK,0.062645,0.062645,0.062645,-1,-1,108
poolrelink-T2,1,T2_100_1000_7.wclq,100,1000,370,381,425,415,0.089239,OK,0.094987,0.094987,0.094987,0.089239,-1,267
poolrelink-T2,1,T2_100_1000_8.wclq,0,0,0,0,0,0,-1.0,TIMEOUT,0.102326,0.102326,0.102326,0.102326,-1,252
poolrelink-T2,1,T2_100_1000_9.wclq,100,1000,406,426,473,473,0.110329,OK,0.110329,0.110329,0.110329,0.110329,-1,248
poolrelink-T2,1,T2_100_100_2.wclq,100,100,115,115,115,115,0.0,OPT,-1,-1,-1,-1,-1,1
poolrelink-T2,1,T2_100_2000_2.wclq,100,2000,241,272,302,302,0.110294,OK,0.110294,0.110294,0.110294,0.110294,-1,231
poolrelink-T2,1,T2_100_2000_3.wclq,100,2000,622,647,707,707,0.092736,OK,0.092736,0.092736,0.092736,0.092736,-1,241
poolrelink-T2,1,T2_100_2000_7.wclq,100,2000,373,405,430,430,0.061728,OK,-1,-1,-1,-1,-1,30
poolrelink-T2,1,T2_100_2000_8.wclq,100,2000,602,675,881,881,0.305185,OK,0.334848,0.334848,0.334848,0.305185,-1,231
poolrelink-T2,1,T2_100_250_0.wclq,100,250,231,231,238,238,0.030303,OK,0.030303,-1,-1,-1,-1,40
poolrelink-T2,1,T2_100_250_4.wclq,100,250,213,215,233,226,0.051163,OK,0.051163,0.051163,0.051163,0.051163,-1,268
poolrelink-T2,1,T2_100_250_6.wclq,100,250,197,198,199,199,0.005051,OK,-1,-1,-1,-1,-1,2
poolrelink-T2,1,T2_100_500_0.wclq,100,500,366,373,377,377,0.010724,OK,0.010724,0.010724,0.010724,0.010724,-1,257
poolrelink-T2,1,T2_100_500_2.wclq,100,500,286,290,299,299,0.031034,OK,0.041812,0.041812,0.031034,0.031034,-1,304
poolrelink-T2,1,T2_100_500_5.wclq,100,500,265,270,279,279,0.033333,OK,0.033333,0.033333,0.033333,0.033333,-1,264
poolrelink-T2,1,T2_100_750_0.wclq,100,750,472,480,503,503,0.047917,OK,0.047917,0.047917,0.047917,0.047917,-1,268
poolrelink-T2,1,T2_100_750_1.wclq,100,750,346,364,413,413,0.134615,OK,0.134615,0.134615,0.134615,0.134615,-1,246
poolrelink-T2,1,T2_100_750_2.wclq,100,750,289,296,301,301,0.016892,OK,0.016892,0.016892,0.016892,0.016892,-1,270
poolrelink-T2,1,T2_100_750_3.wclq,100,750,449,452,489,489,0.081858,OK,0.081858,0.081858,0.081858,0.081858,-1,253
poolrelink-T2,1,T2_100_750_4.wclq,100,750,350,351,358,358,0.019943,OK,0.019943,0.019943,0.019943,0.019943,-1,221
poolrelink-T2,1,T2_100_750_5.wclq,100,750,288,295,325,325,0.101695,OK,0.101695,0.101695,0.101695,0.101695,-1,268
poolrelink-T2,1,T2_100_750_9.wclq,100,750,374,383,418,418,0.091384,OK,0.091384,0.091384,0.091384,0.091384,-1,215
poolrelink-T2,1,T2_150_1000_0.wclq,150,1000,581,597,642,639,0.070352,OK,0.070352,0.070352,0.070352,0.070352,-1,277
poolrelink-T2,1,T2_150_1000_1.wclq,150,1000,444,457,486,486,0.063457,OK,0.075221,0.075221,0.075221,0.065789,-1,269
poolrelink-T2,1,T2_150_1000_4.wclq,150,1000,468,476,499,499,0.048319,OK,0.050526,0.050526,0.050526,0.048319,-1,264
poolrelink-T2,1,T2_150_1000_6.wclq,150,1000,400,410,424,424,0.034146,OK,0.034146,0.034146,0.034146,0.034146,-1,169
poolrelink-T2,1,T2_150_1000_9.wclq,150,1000,579,598,663,640,0.070234,OK,0.070234,0.070234,0.070234,0.070234,-1,262
poolrelink-T2,1,T2_150_150_2.wclq,150,150,187,187,187,187,0.0,OPT,-1,-1,-1,-1,-1,1
poolrelink-T2,1,T2_150_2000_0.wclq,150,2000,846,888,958,958,0.078829,OK,0.078829,0.078829,0.078829,0.078829,-1,239
poolrelink-T2,1,T2_150_2000_2.wclq,150,2000,774,777,781,781,0.005148,OK,0.005148,0.005148,0.005148,0.005148,-1,251
poolrelink-T2,1,T2_150_2000_3.wclq,150,2000,610,654,699,699,0.068807,OK,0.068807,0.068807,0.068807,0.068807,-1,347
poolrelink-T2,1,T2_150_2000_4.wclq,150,2000,489,515,534,534,0.036893,OK,0.036893,0.036893,0.036893,0.036893,-1,250
poolrelink-T2,1,T2_150_2000_9.wclq,150,2000,820,856,929,929,0.08528,OK,0.14486,0.14486,0.14486,0.08528,-1,239
poolrelink-T2,1,T2_150_250_6.wclq,150,250,226,226,235,233,0.030973,OK,0.030973,0.030973,0.030973,0.030973,-1,287
poolrelink-T2,1,T2_150_250_8.wclq,150,250,240,240,242,242,0.008333,OK,-1,-1,-1,-1,-1,30
poolrelink-T2,1,T2_150_3000_0.wclq,150,3000,1003,1025,1174,1174,0.145366,OK,0.147605,0.147605,0.147605,0.147605,-1,256
poolrelink-T2,1,T2_150_3000_1.wclq,150,3000,545,588,747,736,0.251701,OK,0.25812,0.25812,0.25812,0.25812,-1,246
poolrelink-T2,1,T2_150_3000_6.wclq,150,3000,528,587,623,610,0.039182,OK,0.039182,0.039182,0.039182,0.039182,-1,231
poolrelink-T2,1,T2_150_500_0.wclq,150,500,387,389,403,403,0.03599,OK,0.03866,0.03599,0.03599,0.03599,-1,329
poolrelink-T2,1,T2_150_500_5.wclq,150,500,296,301,309,308,0.023256,OK,0.023256,0.023256,0.023256,0.023256,-1,257
poolrelink-T2,1,T2_150_500_6.wclq,150,500,303,305,319,319,0.045902,OK,0.045902,0.045902,0.045902,0.045902,-1,274
poolrelink-T2,1,T2_150_500_9.wclq,150,500,351,356,369,367,0.030899,OK,0.030899,0.030899,0.030899,0.030899,-1,288
poolrelink-T2,1,T2_150_750_2.wclq,150,750,450,466,478,473,0.015021,OK,0.015021,0.015021,0.015021,0.015021,-1,265
poolrelink-T2,1,T2_150_750_5.wclq,150,750,393,401,432,423,0.054863,OK,0.054863,0.054863,0.054863,0.054863,-1,262
poolrelink-T2,1,T2_200_1000_3.wclq,200,1000,564,579,641,632,0.091537,OK,0.104895,0.104895,0.102967,0.101045,-1,256
poolrelink-T2,1,T2_200_1000_4.wclq,200,1000,581,588,610,608,0.034014,OK,0.034014,0.034014,0.034014,0.034014,-1,366
poolrelink-T2,1,T2_200_1000_7.wclq,200,1000,569,577,588,588,0.019064,OK,0.022609,0.022609,0.020833,0.020833,-1,243
poolrelink-T2,1,T2_200_1000_9.wclq,200,1000,644,662,721,706,0.066465,OK,0.077863,0.077863,0.072948,0.07132,-1,262
poolrelink-T2,1,T2_200_2000_0.wclq,200,2000,968,990,1057,1043,0.053535,OK,0.055668,0.055668,0.055668,0.054601,-1,270
poolrelink-T2,1,T2_200_2000_1.wclq,200,2000,731,763,812,811,0.06291,OK,0.06422,0.06422,0.06291,0.06291,-1,247
poolrelink-T2,1,T2_200_2000_3.wclq,200,2000,854,885,947,947,0.070056,OK,0.070056,0.070056,0.070056,0.070056,-1,248
poolrelink-T2,1,T2_200_2000_5.wclq,200,2000,630,667,758,748,0.121439,OK,0.121439,0.121439,0.121439,0.121439,-1,256
poolrelink-T2,1,T2_200_2000_6.wclq,200,2000,729,745,806,806,0.081879,OK,0.086253,0.086253,0.086253,0.084791,-1,261
poolrelink-T2,1,T2_200_2000_9.wclq,200,2000,1016,1071,1178,1166,0.088702,OK,0.088702,0.088702,0.088702,0.088702,-1,255
poolrelink-T2,1,T2_200_250_1.wclq,200,250,257,257,260,257,0.0,OPT,-1,-1,-1,-1,-1,2
poolrelink-T2,1,T2_200_3000_0.wclq,200,3000,1011,1053,1089,1063,0.009497,OK,0.009497,0.009497,0.009497,0.009497,-1,240
poolrelink-T2,1,T2_200_3000_1.wclq,200,3000,819,849,924,916,0.078916,OK,0.080189,0.080189,0.080189,0.078916,-1,243
poolrelink-T2,1,T2_200_3000_2.wclq,200,3000,799,805,864,864,0.073292,OK,0.074627,0.074627,0.074627,0.074627,-1,232
poolrelink-T2,1,T2_200_3000_5.wclq,200,3000,682,727,774,774,0.064649,OK,0.066116,0.066116,0.066116,0.066116,-1,244
poolrelink-T2,1,T2_200_3000_7.wclq,200,3000,904,966,1063,1063,0.100414,OK,0.114907,0.114907,0.114907,0.100414,-1,229
poolrelink-T2,1,T2_200_3000_9.wclq,200,3000,1095,1209,1343,1343,0.110835,OK,0.110835,0.110835,0.110835,0.110835,-1,247
poolrelink-T2,1,T2_200_500_1.wclq,200,500,334,334,337,335,0.002994,OK,0.002994,0.002994,0.002994,0.002994,-1,371
poolrelink-T2,1,T2_200_500_3.wclq,200,500,408,408,426,419,0.026961,OK,0.026961,0.026961,0.026961,0.026961,-1,264
poolrelink-T2,1,T2_200_500_8.wclq,200,500,356,357,359,359,0.005602,OK,0.005602,0.005602,0.005602,0.005602,-1,376
poolrelink-T2,1,T2_200_750_0.wclq,200,750,564,567,576,572,0.008818,OK,0.008818,0.008818,0.008818,0.008818,-1,278
poolrelink-T2,1,T2_200_750_5.wclq,200,750,470,473,494,485,0.02537,OK,0.02537,0.02537,0.02537,0.02537,-1,270
poolrelink-T2,1,T2_200_750_6.wclq,200,750,435,437,443,443,0.01373,OK,0.01373,0.01373,0.01373,0.01373,-1,265
poolrelink-T2,1,T2_200_750_8.wclq,200,750,443,448,459,459,0.024554,OK,0.024554,0.024554,0.024554,0.024554,-1,380
poolrelink-T2,1,T2_200_750_9.wclq,200,750,556,567,594,594,0.047619,OK,0.047619,0.047619,0.047619,0.047619,-1,280
poolrelink-T2,1,T2_250_1000_0.wclq,250,1000,655,663,704,695,0.048265,OK,0.049849,0.049849,0.049849,0.048265,-1,261
poolrelink-T2,1,T2_250_1000_1.wclq,250,1000,647,656,682,681,0.03811,OK,0.03811,0.03811,0.03811,0.03811,-1,270
poolrelink-T2,1,T2_250_1000_3.wclq,250,1000,712,718,785,749,0.043175,OK,0.043175,0.043175,0.043175,0.043175,-1,263
poolrelink-T2,1,T2_250_1000_5.wclq,250,1000,595,599,614,603,0.006678,OK,0.006678,0.006678,0.006678,0.006678,-1,258
poolrelink-T2,1,T2_250_1000_7.wclq,250,1000,574,575,590,587,0.02087,OK,0.02087,0.02087,0.02087,0.02087,-1,232
poolrelink-T2,1,T2_250_2000_1.wclq,250,2000,811,858,997,956,0.114219,OK,0.12075,0.12075,0.12075,0.12075,-1,263
poolrelink-T2,1,T2_250_2000_2.wclq,250,2000,936,959,1069,1044,0.088634,OK,0.08977,0.08977,0.08977,0.088634,-1,265
poolrelink-T2,1,T2_250_2000_3.wclq,250,2000,1003,1065,1224,1183,0.110798,OK,0.110798,0.110798,0.110798,0.110798,-1,259
poolrelink-T2,1,T2_250_2000_4.wclq,250,2000,850,866,906,905,0.045035,OK,0.045035,0.045035,0.045035,0.045035,-1,256
poolrelink-T2,1,T2_250_2000_5.wclq,250,2000,715,758,851,834,0.100264,OK,0.100264,0.100264,0.100264,0.100264,-1,258
poolrelink-T2,1,T2_250_2000_6.wclq,250,2000,809,859,913,904,0.052386,OK,0.053613,0.053613,0.053613,0.053613,-1,256
poolrelink-T2,1,T2_250_2000_8.wclq,250,2000,1019,1043,1183,1163,0.115053,OK,0.115053,0.115053,0.115053,0.115053,-1,252
poolrelink-T2,1,T2_250_250_2.wclq,250,250,304,305,306,305,0.0,OPT,-1,-1,-1,-1,-1,6
poolrelink-T2,1,T2_250_250_4.wclq,250,250,332,332,332,332,0.0,OPT,-1,-1,-1,-1,-1,1
poolrelink-T2,1,T2_250_3000_1.wclq,250,3000,981,1033,1264,1222,0.182962,OK,0.182962,0.182962,0.182962,0.182962,-1,232
poolrelink-T2,1,T2_250_3000_4.wclq,250,3000,1012,1026,1104,1104,0.076023,OK,0.076023,0.076023,0.076023,0.076023,-1,244
poolrelink-T2,1,T2_250_3000_5.wclq,250,3000,830,884,964,964,0.090498,OK,0.090498,0.090498,0.090498,0.090498,-1,235
poolrelink-T2,1,T2_250_3000_9.wclq,250,3000,1268,1326,1560,1538,0.159879,OK,0.159879,0.159879,0.159879,0.159879,-1,230
poolrelink-T2,1,T2_250_5000_0.wclq,250,5000,1242,1332,1557,1557,0.168919,OK,0.168919,0.168919,0.168919,0.168919,-1,237
poolrelink-T2,1,T2_250_5000_1.wclq,250,5000,1179,1270,1521,1521,0.197638,OK,0.199527,0.199527,0.199527,0.199527,-1,243
poolrelink-T2,1,T2_250_5000_2.wclq,250,5000,1107,1122,1232,1232,0.098039,OK,0.100983,0.100983,0.100983,0.100983,-1,233
poolrelink-T2,1,T2_250_5000_3.wclq,250,5000,1630,1754,1954,1954,0.114025,OK,0.114025,0.114025,0.114025,0.114025,-1,235
poolrelink-T2,1,T2_250_5000_4.wclq,250,5000,1168,1201,1386,1361,0.133222,OK,0.13796,0.13796,0.13796,0.133222,-1,224
poolrelink-T2,1,T2_250_5000_5.wclq,250,5000,942,1005,1160,1160,0.154229,OK,0.154229,0.154229,0.154229,0.154229,-1,225
poolrelink-T2,1,T2_250_5000_7.wclq,250,5000,1008,1078,1259,1259,0.167904,OK,0.172253,0.172253,0.172253,0.167904,-1,233
poolrelink-T2,1,T2_250_5000_9.wclq,250,5000,1365,1432,1807,1807,0.261872,OK,0.263636,0.263636,0.263636,0.261872,-1,223
poolrelink-T2,1,T2_250_500_0.wclq,250,500,426,426,430,430,0.00939,OK,0.00939,0.00939,0.00939,0.00939,-1,204
poolrelink-T2,1,T2_250_500_2.wclq,250,500,452,454,459,457,0.006608,OK,0.00883,0.00883,0.00883,0.00883,-1,258
poolrelink-T2,1,T2_250_500_3.wclq,250,500,455,456,472,466,0.02193,OK,0.02193,0.02193,0.02193,0.02193,-1,252
poolrelink-T2,1,T2_250_500_5.wclq,250,500,403,403,414,406,0.007444,OK,0.007444,0.007444,0.007444,0.007444,-1,242
poolrelink-T2,1,T2_250_500_7.wclq,250,500,381,382,386,385,0.007853,OK,0.007853,0.007853,0.007853,0.007853,-1,238
poolrelink-T2,1,T2_250_750_0.wclq,250,750,555,559,587,576,0.030411,OK,0.030411,0.030411,0.030411,0.030411,-1,266
poolrelink-T2,1,T2_250_750_1.wclq,250,750,552,557,577,575,0.032316,OK,0.037906,0.037906,0.037906,0.032316,-1,252
poolrelink-T2,1,T2_300_1000_0.wclq,300,1000,692,700,745,736,0.051429,OK,0.052933,0.052933,0.051429,0.051429,-1,256
poolrelink-T2,1,T2_300_1000_2.wclq,300,1000,742,744,761,761,0.022849,OK,0.024226,0.024226,0.024226,0.022849,-1,258
poolrelink-T2,1,T2_300_1000_3.wclq,300,1000,715,736,804,775,0.052989,OK,0.052989,0.052989,0.052989,0.052989,-1,241
poolrelink-T2,1,T2_300_1000_4.wclq,300,1000,745,751,782,765,0.018642,OK,0.038667,0.038667,0.0253,0.018642,-1,260
poolrelink-T2,1,T2_300_1000_6.wclq,300,1000,667,667,691,682,0.022489,OK,0.022489,0.022489,0.022489,0.022489,-1,248
poolrelink-T2,1,T2_300_1000_7.wclq,300,1000,708,718,753,729,0.01532,OK,0.01532,0.01532,0.01532,0.01532,-1,237
poolrelink-T2,1,T2_300_1000_8.wclq,300,1000,723,740,807,774,0.045946,OK,0.045946,0.045946,0.045946,0.045946,-1,257
poolrelink-T2,1,T2_300_2000_0.wclq,300,2000,942,990,1147,1109,0.120202,OK,0.123607,0.123607,0.123607,0.123607,-1,246
poolrelink-T2,1,T2_300_2000_1.wclq,300,2000,771,816,898,887,0.08701,OK,0.08701,0.08701,0.08701,0.08701,-1,248
poolrelink-T2,1,T2_300_2000_3.wclq,300,2000,956,1013,1129,1105,0.090819,OK,0.091897,0.091897,0.091897,0.090819,-1,252
poolrelink-T2,1,T2_300_2000_4.wclq,300,2000,1120,1175,1340,1264,0.075745,OK,0.075745,0.075745,0.075745,0.075745,-1,249
poolrelink-T2,1,T2_300_2000_5.wclq,300,2000,958,963,1008,994,0.032191,OK,0.032191,0.032191,0.032191,0.032191,-1,252
poolrelink-T2,1,T2_300_2000_8.wclq,300,2000,1003,1065,1210,1177,0.105164,OK,0.105164,0.105164,0.105164,0.105164,-1,250
poolrelink-T2,1,T2_300_2000_9.wclq,300,2000,1071,1093,1146,1133,0.036597,OK,0.036597,0.036597,0.036597,0.036597,-1,242
poolrelink-T2,1,T2_300_3000_5.wclq,300,3000,1155,1190,1306,1295,0.088235,OK,0.088235,0.088235,0.088235,0.088235,-1,244
poolrelink-T2,1,T2_300_3000_6.wclq,300,3000,1140,1181,1317,1270,0.07536,OK,0.07536,0.07536,0.07536,0.07536,-1,255
poolrelink-T2,1,T2_300_300_0.wclq,300,300,391,391,394,393,0.005115,OK,0.005115,0.005115,0.005115,0.005115,-1,515
poolrelink-T2,1,T2_300_300_8.wclq,300,300,373,373,373,373,0.0,OPT,-1,-1,-1,-1,-1,1
poolrelink-T2,1,T2_300_300_9.wclq,300,300,412,412,415,413,0.002427,OK,0.002427,0.002427,0.002427,0.002427,-1,512
poolrelink-T2,1,T2_300_5000_3.wclq,300,5000,1476,1639,2087,2076,0.266626,OK,0.266626,0.266626,0.266626,0.266626,-1,229
poolrelink-T2,1,T2_300_5000_5.wclq,300,5000,1188,1257,1478,1462,0.163087,OK,0.164013,0.164013,0.164013,0.164013,-1,236
poolrelink-T2,1,T2_300_500_3.wclq,300,500,491,491,495,493,0.004073,OK,0.004073,0.004073,0.004073,0.004073,-1,237
poolrelink-T2,1,T2_300_500_4.wclq,300,500,485,485,494,491,0.012371,OK,0.012371,0.012371,0.012371,0.012371,-1,231
poolrelink-T2,1,T2_300_500_8.wclq,300,500,478,478,489,485,0.014644,OK,0.014644,0.014644,0.014644,0.014644,-1,234
poolrelink-T2,1,T2_300_500_9.wclq,300,500,545,545,562,552,0.012844,OK,0.012844,0.012844,0.012844,0.012844,-1,238
poolrelink-T2,1,T2_300_750_0.wclq,300,750,630,632,637,634,0.003165,OK,0.003165,0.003165,0.003165,0.003165,-1,259
poolrelink-T2,1,T2_300_750_2.wclq,300,750,644,644,655,649,0.007764,OK,0.007764,0.007764,0.007764,0.007764,-1,231
poolrelink-T2,1,T2_300_750_5.wclq,300,750,539,539,540,540,0.001855,OK,0.001855,-1,-1,-1,-1,19
poolrelink-T2,1,T2_300_750_6.wclq,300,750,567,567,572,572,0.008818,OK,0.008818,0.008818,0.008818,0.008818,-1,230
poolrelink-T2,1,T2_300_750_9.wclq,300,750,674,680,706,691,0.016176,OK,0.019174,0.019174,0.019174,0.019174,-1,243
poolrelink-T2,1,T2_500_10000_2.wclq,500,10000,2263,2662,3282,3170,0.190834,OK,0.198941,0.198941,0.198941,0.198941,-1,207
poolrelink-T2,1,T2_500_10000_3.wclq,500,10000,2798,3146,3948,3779,0.201208,OK,0.204387,0.204387,0.204387,0.201208,-1,216
poolrelink-T2,1,T2_500_10000_4.wclq,500,10000,2617,2826,3525,3308,0.170559,OK,0.170559,0.170559,0.170559,0.170559,-1,198
poolrelink-T2,1,T2_500_10000_5.wclq,500,10000,2208,2464,2744,2707,0.09862,OK,0.09862,0.09862,0.09862,0.09862,-1,216
poolrelink-T2,1,T2_500_1000_0.wclq,500,1000,947,947,995,975,0.029567,OK,0.029567,0.029567,0.029567,0.029567,-1,180
poolrelink-T2,1,T2_500_1000_1.wclq,500,1000,850,855,894,870,0.017544,OK,0.023529,0.023529,0.023529,0.017544,-1,181
poolrelink-T2,1,T2_500_1000_2.wclq,500,1000,886,887,903,895,0.009019,OK,0.010158,0.010158,0.010158,0.009019,-1,180
poolrelink-T2,1,T2_500_1000_3.wclq,500,1000,897,897,931,912,0.016722,OK,0.016722,0.016722,0.016722,0.016722,-1,177
poolrelink-T2,1,T2_500_1000_4.wclq,500,1000,883,883,931,907,0.02718,OK,0.02718,0.02718,0.02718,0.02718,-1,189
poolrelink-T2,1,T2_500_1000_5.wclq,500,1000,863,863,892,875,0.013905,OK,0.019699,0.019699,0.013905,0.013905,-1,182
poolrelink-T2,1,T2_500_1000_6.wclq,500,1000,923,923,932,929,0.006501,OK,0.006501,0.006501,0.006501,0.006501,-1,183
poolrelink-T2,1,T2_500_2000_0.wclq,500,2000,1362,1395,1562,1484,0.063799,OK,0.063799,0.063799,0.063799,0.063799,-1,210
poolrelink-T2,1,T2_500_2000_1.wclq,500,2000,1215,1243,1401,1310,0.053902,OK,0.05475,0.05475,0.05475,0.05475,-1,198
poolrelink-T2,1,T2_500_2000_2.wclq,500,2000,1316,1318,1404,1354,0.027314,OK,0.027314,0.027314,0.027314,0.027314,-1,210
poolrelink-T2,1,T2_500_2000_6.wclq,500,2000,1355,1393,1540,1466,0.052405,OK,0.056712,0.056712,0.056712,0.052405,-1,199
poolrelink-T2,1,T2_500_2000_7.wclq,500,2000,1095,1107,1214,1162,0.049684,OK,0.054446,0.054446,0.05349,0.050633,-1,208
poolrelink-T2,1,T2_500_5000_0.wclq,500,5000,2142,2273,2565,2486,0.093709,OK,0.093709,0.093709,0.093709,0.093709,-1,199
poolrelink-T2,1,T2_500_5000_2.wclq,500,5000,2009,2113,2367,2268,0.073355,OK,0.073355,0.073355,0.073355,0.073355,-1,220
poolrelink-T2,1,T2_500_5000_4.wclq,500,5000,2245,2357,2861,2636,0.118371,OK,0.125532,0.125532,0.121702,0.118371,-1,232
poolrelink-T2,1,T2_500_5000_7.wclq,500,5000,1773,1886,2217,2111,0.1193,OK,0.1193,0.1193,0.1193,0.1193,-1,228
poolrelink-T2,1,T2_500_5000_9.wclq,500,5000,2030,2147,2366,2324,0.082441,OK,0.082441,0.082441,0.082441,0.082441,-1,231
poolrelink-T2,1,T2_50_1000_5.wclq,50,1000,182,182,229,229,0.258242,OK,0.258242,0.258242,0.258242,0.258242,-1,241
poolrelink-T2,1,T2_50_1000_9.wclq,50,1000,105,105,127,127,0.209524,OK,0.209524,0.209524,0.209524,0.209524,-1,233
poolrelink-T2,1,T2_50_100_4.wclq,50,100,89,89,96,94,0.05618,OK,-1,-1,-1,-1,-1,7
poolrelink-T2,1,T2_50_100_9.wclq,50,100,69,69,71,71,0.028986,OK,-1,-1,-1,-1,-1,54
poolrelink-T2,1,T2_50_250_0.wclq,50,250,196,200,215,215,0.075,OK,0.075,0.075,0.075,0.075,-1,239
poolrelink-T2,1,T2_50_250_9.wclq,50,250,102,102,109,109,0.068627,OK,0.068627,0.068627,0.068627,0.068627,-1,267
poolrelink-T2,1,T2_50_500_0.wclq,50,500,230,230,251,251,0.091304,OK,0.091304,0.091304,0.091304,0.091304,-1,378
poolrelink-T2,1,T2_50_500_2.wclq,50,500,102,104,104,104,0.0,OPT,0.019608,0.019608,0.019608,0.019608,-1,148
poolrelink-T2,1,T2_50_500_4.wclq,50,500,165,165,171,171,0.036364,OK,0.036364,0.036364,0.036364,0.036364,-1,265
poolrelink-T2,1,T2_50_500_7.wclq,50,500,140,140,153,153,0.092857,OK,-1,-1,-1,-1,-1,31
poolrelink-T2,1,T2_50_750_0.wclq,50,750,240,240,257,257,0.070833,OK,0.070833,0.070833,0.070833,0.070833,-1,236
poolrelink-T2,1,T2_50_750_5.wclq,50,750,179,181,212,212,0.171271,OK,0.171271,0.171271,0.171271,0.171271,-1,245
poolrelink-T2,1,T2_50_750_7.wclq,50,750,135,153,153,153,0.0,OPT,-1,-1,-1,-1,-1,2
poolrelink-T2,1,T2_800_0_1.wclq,800,799,993,993,996,995,0.002014,OK,0.002014,0.002014,0.002014,-1,-1,388
