dataset,family,baseline_solver,instance,repeats,formats,has_lb_summary,V,E,first_lb_min,first_lb_mean,first_lb_median,best_lb_min,best_lb_mean,best_lb_median,best_lb_max,best_ub_min,best_ub_mean,best_ub_median,final_gap_mean,historical_value_min,historical_value_mean,historical_value_median
NDR,fast,dualcc2v3,hugetrace-00010.clq,10,simple,0,,,,,,,,,,,,,,319278276.0,319288563,319288514.5
NDR,fast,dualcc2v3,hugetrace-00020.clq,10,simple,0,,,,,,,,,,,,,,403107929.0,405102976,403930438.5
NDR,fast,dualcc2v3,inf-europe_osm.clq,10,simple,0,,,,,,,,,,,,,,1709729738.0,1709734401.2,1709734344
NDR,fast,dualcc2v3,inf-germany_osm.clq,10,simple,0,,,,,,,,,,,,,,384399613.0,384635644.5,384699721
NDR,fast,dualcc2v3,inf-road-usa.clq,10,simple,0,,,,,,,,,,,,,,626468044.0,626551274.5,626556003.5
NDR,fast,dualcc2v3,inf-roadNet-CA.clq,10,simple,0,,,,,,,,,,,,,,52469990.0,52501465.6,52499698.5
NDR,fast,dualcc2v3,inf-roadNet-PA.clq,10,simple,0,,,,,,,,,,,,,,28952928.0,28986809.3,28991104.5
NDR,fast,dualcc2v3,rec-dating.clq,10,simple,0,,,,,,,,,,,,,,851342.0,851342.3,851342
NDR,fast,dualcc2v3,rec-epinions.clq,10,simple,0,,,,,,,,,,,,,,756642.0,756642,756642
NDR,fast,dualcc2v3,rec-libimseti-dir.clq,10,simple,0,,,,,,,,,,,,,,927881.0,927888,927890
NDR,fast,dualcc2v3,rgg_n_2_23_s0.clq,10,simple,0,,,,,,,,,,,,,,17817295.0,17836453.5,17834357.5
NDR,fast,dualcc2v3,rgg_n_2_24_s0.clq,10,simple,0,,,,,,,,,,,,,,33316424.0,33317969.3,33318101.5
NDR,fast,dualcc2v3,rt-retweet-crawl.clq,10,simple,0,,,,,,,,,,,,,,7124845.0,7124845,7124845
NDR,fast,dualcc2v3,sc-ldoor.clq,10,simple,0,,,,,,,,,,,,,,5417834.0,5418970.6,5418949
NDR,fast,dualcc2v3,sc-msdoor.clq,10,simple,0,,,,,,,,,,,,,,1559316.0,1560381.1,1560362.5
NDR,fast,dualcc2v3,sc-pwtk.clq,10,simple,0,,,,,,,,,,,,,,271411.0,272453.5,272294.5
NDR,fast,dualcc2v3,sc-rel9.clq,10,simple,0,,,,,,,,,,,,,,12049212.0,12182910.7,12213208
NDR,fast,dualcc2v3,sc-shipsec1.clq,10,simple,0,,,,,,,,,,,,,,383124.0,383813.7,383979
NDR,fast,dualcc2v3,sc-shipsec5.clq,10,simple,0,,,,,,,,,,,,,,507448.0,508778.4,508901.5
NDR,fast,dualcc2v3,soc-FourSquare.clq,10,simple,0,,,,,,,,,,,,,,5381167.0,5381167,5381167
NDR,fast,dualcc2v3,soc-LiveMocha.clq,10,simple,0,,,,,,,,,,,,,,93906.0,93906.2,93906
NDR,fast,dualcc2v3,soc-buzznet.clq,10,simple,0,,,,,,,,,,,,,,6998.0,6998,6998
NDR,fast,dualcc2v3,soc-delicious.clq,10,simple,0,,,,,,,,,,,,,,4894508.0,4894548,4894549.5
NDR,fast,dualcc2v3,soc-digg.clq,10,simple,0,,,,,,,,,,,,,,5436113.0,5436113,5436113
NDR,fast,dualcc2v3,soc-dogster.clq,10,simple,0,,,,,,,,,,,,,,1886617.0,1886693.9,1886710.5
NDR,fast,dualcc2v3,soc-flickr-und.clq,10,simple,0,,,,,,,,,,,,,,24506591.0,24506647.6,24506653.5
NDR,fast,dualcc2v3,soc-flickr.clq,10,simple,0,,,,,,,,,,,,,,7868868.0,7868870,7868868
NDR,fast,dualcc2v3,soc-flixster.clq,10,simple,0,,,,,,,,,,,,,,8602453.0,8602453,8602453
NDR,fast,dualcc2v3,soc-lastfm.clq,10,simple,0,,,,,,,,,,,,,,6058234.0,6058234,6058234
NDR,fast,dualcc2v3,soc-livejournal-user-groups.clq,10,simple,0,,,,,,,,,,,,,,85975927.0,85976684.2,85976630
NDR,fast,dualcc2v3,soc-livejournal.clq,10,simple,0,,,,,,,,,,,,,,59265729.0,59266406.1,59266325.5
NDR,fast,dualcc2v3,soc-ljournal-2008.clq,10,simple,0,,,,,,,,,,,,,,91109673.0,91111742.6,91111868
NDR,fast,dualcc2v3,soc-orkut-dir.clq,10,simple,0,,,,,,,,,,,,,,6290201.0,6292788.8,6292841.5
NDR,fast,dualcc2v3,soc-orkut.clq,10,simple,0,,,,,,,,,,,,,,7059038.0,7062191.8,7061571
NDR,fast,dualcc2v3,soc-pokec.clq,10,simple,0,,,,,,,,,,,,,,14473604.0,14474371.6,14474375.5
NDR,fast,dualcc2v3,soc-sinaweibo.clq,10,simple,0,,,,,,,,,,,,,,20002141.0,20002141,20002141
NDR,fast,dualcc2v3,soc-twitter-higgs.clq,10,simple,0,,,,,,,,,,,,,,901489.0,901494.4,901495
NDR,fast,dualcc2v3,soc-youtube-snap.clq,10,simple,0,,,,,,,,,,,,,,16740932.0,16741001.8,16740998
NDR,fast,dualcc2v3,soc-youtube.clq,10,simple,0,,,,,,,,,,,,,,6898897.0,6898914.6,6898913
NDR,fast,dualcc2v3,socfb-A-anon.clq,10,simple,0,,,,,,,,,,,,,,17019110.0,17019110.7,17019111
NDR,fast,dualcc2v3,socfb-B-anon.clq,10,simple,0,,,,,,,,,,,,,,16095595.0,16095595,16095595
NDR,fast,dualcc2v3,socfb-uci-uni.clq,10,simple,0,,,,,,,,,,,,,,84041228.0,84041228,84041228
NDR,fast,dualcc2v3,tech-as-skitter.clq,10,simple,0,,,,,,,,,,,,,,13035565.0,13036453.3,13036418.5
NDR,fast,dualcc2v3,tech-ip.clq,10,simple,0,,,,,,,,,,,,,,2278.0,2281.4,2281
NDR,fast,dualcc2v3,twitter_mpi.clq,10,simple,0,,,,,,,,,,,,,,50396539.0,50396539,50396539
NDR,fast,dualcc2v3,web-arabic-2005.clq,10,simple,0,,,,,,,,,,,,,,1572155.0,1572233,1572222.5
NDR,fast,dualcc2v3,web-baidu-baike.clq,10,simple,0,,,,,,,,,,,,,,23669039.0,23669157.6,23669149
NDR,fast,dualcc2v3,web-it-2004.clq,10,simple,0,,,,,,,,,,,,,,2567512.0,2567569.4,2567579
NDR,fast,dualcc2v3,web-uk-2005.clq,10,simple,0,,,,,,,,,,,,,,93183.0,93183,93183
NDR,fast,dualcc2v3,web-wikipedia-growth.clq,10,simple,0,,,,,,,,,,,,,,8152625.0,8152694.6,8152679.5
NDR,fast,dualcc2v3,web-wikipedia2009.clq,10,simple,0,,,,,,,,,,,,,,26820724.0,26821236.5,26821299
NDR,fast,dualcc2v3,web-wikipedia_link_it.clq,10,simple,0,,,,,,,,,,,,,,28933742.0,28933837.8,28933844.5
NDR,fast,dualcc2v3,wikipedia_link_en.clq,10,simple,0,,,,,,,,,,,,,,2408968634.0,2408968634,2408968634
SNAP,deep,dualdeep,Amazon0302.clq,10,summary,1,262111,899792,2266893,2266893,2266893,2266893,2266893,2266893,2266893,2369391,2370204.5,2370297,0.0436,2369391,2370204.5,2370297
SNAP,deep,dualdeep,Amazon0312.clq,10,summary,1,400727,2349869,2964979,2964979,2964979,2988479,2988962.6,2988962.5,2989560,3042656,3043510.7,3043206,0.01792,3042656,3043510.7,3043206
SNAP,deep,dualdeep,Amazon0505.clq,10,summary,1,410236,2439437,3088108,3088108,3088108,3114889,3115307.1,3115228,3115879,3168949,3169579.4,3169601,0.01712,3168949,3169579.4,3169601
SNAP,deep,dualdeep,Amazon0601.clq,10,summary,1,403394,2443408,2708153,2708153,2708153,2708153,2708153,2708153,2708153,2787474,2787769.7,2787739.5,0.028560000000000002,2787474,2787769.7,2787739.5
SNAP,deep,dualdeep,Cit-HepPh.clq,10,summary,1,34546,420877,220082,220082,220082,220608,220633.7,220635,220655,221573,221600.3,221601,0.00438,221573,221600.3,221601
SNAP,deep,dualdeep,Cit-HepTh.clq,10,summary,1,27769,352285,213028,213028,213028,213283,213330.9,213335,213369,214424,214468.3,214478,0.0053100000000000005,214424,214468.3,214478
SNAP,deep,dualdeep,Email-EuAll.clq,10,summary,1,265009,364481,1777019,1777019,1777019,1777019,1777019,1777019,1777019,1777200,1777200,1777200,0.0001,1777200,1777200,1777200
SNAP,deep,dualdeep,Slashdot0811.clq,10,summary,1,77360,469180,1079480,1079480,1079480,1079480,1079480,1079480,1079480,1079576,1079591.3,1079592.5,0.0001,1079576,1079591.3,1079592.5
SNAP,deep,dualdeep,Slashdot0902.clq,10,summary,1,82168,504230,1142491,1142491,1142491,1142491,1142491,1142491,1142491,1142998,1143003.1,1143002.5,0.00043,1142998,1143003.1,1143002.5
SNAP,deep,dualdeep,Wiki-Vote.clq,10,summary,1,7115,100762,86402,86402,86402,86402,86402,86402,86402,86402,86402,86402,0.0,86402,86402,86402
SNAP,deep,dualdeep,WikiTalk.clq,10,summary,1,2394385,4659565,3142545,3142545,3142545,3142545,3142545,3142545,3142545,3142545,3142545,3142545,0.0,3142545,3142545,3142545
SNAP,deep,dualdeep,cit-Patents.clq,10,summary,1,3774768,16518947,53106124,53106124,53106124,53152470,53154926.9,53154967.5,53157374,53336335,53344621,53345068,0.00356,53336335,53344621,53345068
SNAP,deep,dualdeep,p2p-Gnutella04.clq,10,summary,1,10876,39994,167394,167394,167394,167394,167394,167394,167394,167394,167394,167394,0.0,167394,167394,167394
SNAP,deep,dualdeep,p2p-Gnutella24.clq,10,summary,1,26518,65369,449929,449929,449929,449929,449929,449929,449929,449929,449929,449929,0.0,449929,449929,449929
SNAP,deep,dualdeep,p2p-Gnutella25.clq,10,summary,1,22687,54705,377449,377449,377449,377449,377449,377449,377449,377449,377449,377449,0.0,377449,377449,377449
SNAP,deep,dualdeep,p2p-Gnutella30.clq,10,summary,1,36682,88328,595826,595826,595826,595826,595826,595826,595826,595826,595826,595826,0.0,595826,595826,595826
SNAP,deep,dualdeep,p2p-Gnutella31.clq,10,summary,1,62586,147892,1053759,1053759,1053759,1053759,1053759,1053759,1053759,1053775,1053775,1053775,0.0,1053775,1053775,1053775
SNAP,deep,dualdeep,soc-Epinions1.clq,10,summary,1,75879,405740,1268738,1268738,1268738,1268738,1268738,1268738,1268738,1268742,1268742,1268742,0.0,1268742,1268742,1268742
SNAP,deep,dualdeep,web-BerkStan.clq,10,summary,1,685230,6649470,2546811,2546811,2546811,2546811,2546811,2546811,2546811,2603419,2603865.7,2603806.5,0.0219,2603419,2603865.7,2603806.5
SNAP,deep,dualdeep,web-Google.clq,10,summary,1,875713,4322051,6692612,6692612,6692612,6695442,6695542.3,6695544,6695633,6715497,6715989.7,6715977.5,0.0030499999999999998,6715497,6715989.7,6715977.5
SNAP,deep,dualdeep,web-NotreDame.clq,10,summary,1,325729,1090108,1980802,1980802,1980802,1981096,1981112.6,1981111.5,1981136,1982745,1982811.5,1982804.5,0.00088,1982745,1982811.5,1982804.5
SNAP,deep,dualdeep,web-Stanford.clq,10,summary,1,281903,1992636,912652,912652,912652,914583,914661.4,914648.5,914741,918250,918402.9,918412.5,0.00406,918250,918402.9,918412.5
SNAP,fast,dualcc2v3,Amazon0302.clq,10,simple,0,,,,,,,,,,,,,,2408093.0,2408815.9,2408891.5
SNAP,fast,dualcc2v3,Amazon0312.clq,10,simple,0,,,,,,,,,,,,,,3074274.0,3074907.8,3074948
SNAP,fast,dualcc2v3,Amazon0505.clq,10,simple,0,,,,,,,,,,,,,,3197833.0,3199617.3,3199456.5
SNAP,fast,dualcc2v3,Amazon0601.clq,10,simple,0,,,,,,,,,,,,,,2816205.0,2820201.2,2820108.5
SNAP,fast,dualcc2v3,Cit-HepPh.clq,10,simple,0,,,,,,,,,,,,,,221606.0,221711.4,221713
SNAP,fast,dualcc2v3,Cit-HepTh.clq,10,simple,0,,,,,,,,,,,,,,214565.0,214634.5,214628.5
SNAP,fast,dualcc2v3,Email-EuAll.clq,10,simple,0,,,,,,,,,,,,,,1777260.0,1777260,1777260
SNAP,fast,dualcc2v3,Slashdot0811.clq,10,simple,0,,,,,,,,,,,,,,1079654.0,1079654,1079654
SNAP,fast,dualcc2v3,Slashdot0902.clq,10,simple,0,,,,,,,,,,,,,,1143119.0,1143119,1143119
SNAP,fast,dualcc2v3,Wiki-Vote.clq,10,simple,0,,,,,,,,,,,,,,86402.0,86402,86402
SNAP,fast,dualcc2v3,WikiTalk.clq,10,simple,0,,,,,,,,,,,,,,3142545.0,3142545,3142545
SNAP,fast,dualcc2v3,cit-Patents.clq,10,simple,0,,,,,,,,,,,,,,53347501.0,53358720.2,53357346
SNAP,fast,dualcc2v3,p2p-Gnutella04.clq,10,simple,0,,,,,,,,,,,,,,167394.0,167394,167394
SNAP,fast,dualcc2v3,p2p-Gnutella24.clq,10,simple,0,,,,,,,,,,,,,,449929.0,449929,449929
SNAP,fast,dualcc2v3,p2p-Gnutella25.clq,10,simple,0,,,,,,,,,,,,,,377449.0,377449,377449
SNAP,fast,dualcc2v3,p2p-Gnutella30.clq,10,simple,0,,,,,,,,,,,,,,595826.0,595826,595826
SNAP,fast,dualcc2v3,p2p-Gnutella31.clq,10,simple,0,,,,,,,,,,,,,,1053775.0,1053775,1053775
SNAP,fast,dualcc2v3,soc-Epinions1.clq,10,simple,0,,,,,,,,,,,,,,1268742.0,1268742,1268742
SNAP,fast,dualcc2v3,web-BerkStan.clq,10,simple,0,,,,,,,,,,,,,,2624259.0,2624868.8,2624753.5
SNAP,fast,dualcc2v3,web-Google.clq,10,simple,0,,,,,,,,,,,,,,6716922.0,6717160.8,6717158
SNAP,fast,dualcc2v3,web-NotreDame.clq,10,simple,0,,,,,,,,,,,,,,1983511.0,1983553.1,1983551.5
SNAP,fast,dualcc2v3,web-Stanford.clq,10,simple,0,,,,,,,,,,,,,,918222.0,918322.2,918319.5
T1,deep,dualdeep,T1_1000_10000_0.wclq,4,simple,0,,,,,,,,,,,,,,2066.0,2075,2071.5
T1,deep,dualdeep,T1_1000_10000_1.wclq,5,simple,0,,,,,,,,,,,,,,2104.0,2114.6,2116
T1,deep,dualdeep,T1_1000_10000_2.wclq,6,simple,0,,,,,,,,,,,,,,2083.0,2088,2090
T1,deep,dualdeep,T1_1000_10000_3.wclq,4,simple,0,,,,,,,,,,,,,,2125.0,2131.25,2129.5
T1,deep,dualdeep,T1_1000_10000_4.wclq,4,simple,0,,,,,,,,,,,,,,2125.0,2131.25,2131.5
T1,deep,dualdeep,T1_1000_10000_5.wclq,4,simple,0,,,,,,,,,,,,,,2090.0,2096.75,2096
T1,deep,dualdeep,T1_1000_10000_6.wclq,4,simple,0,,,,,,,,,,,,,,2104.0,2118,2114.5
T1,deep,dualdeep,T1_1000_10000_7.wclq,4,simple,0,,,,,,,,,,,,,,2070.0,2077.5,2076
T1,deep,dualdeep,T1_1000_10000_8.wclq,6,simple,0,,,,,,,,,,,,,,2044.0,2050.5,2045
T1,deep,dualdeep,T1_1000_10000_9.wclq,4,simple,0,,,,,,,,,,,,,,2176.0,2186,2182.5
T1,deep,dualdeep,T1_1000_1000_0.wclq,3,simple,0,,,,,,,,,,,,,,10407.0,10407.333333333334,10407
T1,deep,dualdeep,T1_1000_1000_1.wclq,4,simple,0,,,,,,,,,,,,,,10488.0,10491,10491
T1,deep,dualdeep,T1_1000_1000_2.wclq,4,simple,0,,,,,,,,,,,,,,10774.0,10776.5,10774.5
T1,deep,dualdeep,T1_1000_1000_3.wclq,4,simple,0,,,,,,,,,,,,,,10567.0,10568.5,10568.5
T1,deep,dualdeep,T1_1000_1000_4.wclq,4,simple,0,,,,,,,,,,,,,,10572.0,10573.75,10573.5
T1,deep,dualdeep,T1_1000_1000_5.wclq,4,simple,0,,,,,,,,,,,,,,10556.0,10565.25,10566.5
T1,deep,dualdeep,T1_1000_1000_6.wclq,4,simple,0,,,,,,,,,,,,,,10694.0,10695,10694
T1,deep,dualdeep,T1_1000_1000_7.wclq,3,simple,0,,,,,,,,,,,,,,10471.0,10472.666666666666,10473
T1,deep,dualdeep,T1_1000_1000_8.wclq,4,simple,0,,,,,,,,,,,,,,10605.0,10606.25,10606
T1,deep,dualdeep,T1_1000_1000_9.wclq,3,simple,0,,,,,,,,,,,,,,10663.0,10664.666666666666,10663
T1,deep,dualdeep,T1_1000_15000_0.wclq,4,simple,0,,,,,,,,,,,,,,1476.0,1488.25,1489.5
T1,deep,dualdeep,T1_1000_15000_1.wclq,4,simple,0,,,,,,,,,,,,,,1504.0,1517,1514
T1,deep,dualdeep,T1_1000_15000_2.wclq,4,simple,0,,,,,,,,,,,,,,1537.0,1542,1541.5
T1,deep,dualdeep,T1_1000_15000_3.wclq,4,simple,0,,,,,,,,,,,,,,1535.0,1540,1541.5
T1,deep,dualdeep,T1_1000_15000_4.wclq,7,simple,0,,,,,,,,,,,,,,1501.0,1506,1504
T1,deep,dualdeep,T1_1000_15000_5.wclq,4,simple,0,,,,,,,,,,,,,,1517.0,1523,1522
T1,deep,dualdeep,T1_1000_15000_6.wclq,4,simple,0,,,,,,,,,,,,,,1517.0,1519.75,1520
T1,deep,dualdeep,T1_1000_15000_7.wclq,3,simple,0,,,,,,,,,,,,,,1524.0,1527.3333333333333,1529
T1,deep,dualdeep,T1_1000_15000_8.wclq,4,simple,0,,,,,,,,,,,,,,1507.0,1516.75,1515.5
T1,deep,dualdeep,T1_1000_15000_9.wclq,4,simple,0,,,,,,,,,,,,,,1552.0,1557.25,1555.5
T1,deep,dualdeep,T1_1000_20000_0.wclq,5,simple,0,,,,,,,,,,,,,,1196.0,1201.2,1203
T1,deep,dualdeep,T1_1000_20000_1.wclq,4,simple,0,,,,,,,,,,,,,,1203.0,1212.75,1212.5
T1,deep,dualdeep,T1_1000_20000_2.wclq,4,simple,0,,,,,,,,,,,,,,1199.0,1205.75,1205
T1,deep,dualdeep,T1_1000_20000_3.wclq,4,simple,0,,,,,,,,,,,,,,1189.0,1192.75,1192.5
T1,deep,dualdeep,T1_1000_20000_4.wclq,4,simple,0,,,,,,,,,,,,,,1187.0,1196.25,1197.5
T1,deep,dualdeep,T1_1000_20000_5.wclq,4,simple,0,,,,,,,,,,,,,,1188.0,1195,1192
T1,deep,dualdeep,T1_1000_20000_6.wclq,4,simple,0,,,,,,,,,,,,,,1209.0,1213,1213.5
T1,deep,dualdeep,T1_1000_20000_7.wclq,4,simple,0,,,,,,,,,,,,,,1193.0,1202.5,1202
T1,deep,dualdeep,T1_1000_20000_8.wclq,3,simple,0,,,,,,,,,,,,,,1182.0,1187.6666666666667,1184
T1,deep,dualdeep,T1_1000_20000_9.wclq,4,simple,0,,,,,,,,,,,,,,1213.0,1217.75,1217
T1,deep,dualdeep,T1_1000_5000_0.wclq,4,simple,0,,,,,,,,,,,,,,3664.0,3668,3667
T1,deep,dualdeep,T1_1000_5000_1.wclq,4,simple,0,,,,,,,,,,,,,,3576.0,3576.75,3576
T1,deep,dualdeep,T1_1000_5000_2.wclq,4,simple,0,,,,,,,,,,,,,,3671.0,3671,3671
T1,deep,dualdeep,T1_1000_5000_3.wclq,3,simple,0,,,,,,,,,,,,,,3713.0,3722.3333333333335,3717
T1,deep,dualdeep,T1_1000_5000_4.wclq,3,simple,0,,,,,,,,,,,,,,3706.0,3711.6666666666665,3710
T1,deep,dualdeep,T1_1000_5000_5.wclq,4,simple,0,,,,,,,,,,,,,,3604.0,3605.25,3604
T1,deep,dualdeep,T1_1000_5000_6.wclq,4,simple,0,,,,,,,,,,,,,,3633.0,3638.5,3633
T1,deep,dualdeep,T1_1000_5000_7.wclq,4,simple,0,,,,,,,,,,,,,,3588.0,3593.25,3588
T1,deep,dualdeep,T1_1000_5000_8.wclq,4,simple,0,,,,,,,,,,,,,,3602.0,3602.75,3603
T1,deep,dualdeep,T1_1000_5000_9.wclq,4,simple,0,,,,,,,,,,,,,,3660.0,3662.75,3662
T1,deep,dualdeep,T1_100_1000_0.wclq,4,simple,0,,,,,,,,,,,,,,220.0,220,220
T1,deep,dualdeep,T1_100_1000_1.wclq,4,simple,0,,,,,,,,,,,,,,205.0,205,205
T1,deep,dualdeep,T1_100_1000_2.wclq,4,simple,0,,,,,,,,,,,,,,203.0,203,203
T1,deep,dualdeep,T1_100_1000_3.wclq,4,simple,0,,,,,,,,,,,,,,200.0,200,200
T1,deep,dualdeep,T1_100_1000_4.wclq,4,simple,0,,,,,,,,,,,,,,211.0,211,211
T1,deep,dualdeep,T1_100_1000_5.wclq,3,simple,0,,,,,,,,,,,,,,202.0,202,202
T1,deep,dualdeep,T1_100_1000_6.wclq,4,simple,0,,,,,,,,,,,,,,201.0,201,201
T1,deep,dualdeep,T1_100_1000_7.wclq,2,simple,0,,,,,,,,,,,,,,200.0,200,200
T1,deep,dualdeep,T1_100_1000_8.wclq,4,simple,0,,,,,,,,,,,,,,198.0,198,198
T1,deep,dualdeep,T1_100_1000_9.wclq,4,simple,0,,,,,,,,,,,,,,196.0,196,196
T1,deep,dualdeep,T1_100_100_0.wclq,7,simple,0,,,,,,,,,,,,,,1136.0,1136,1136
T1,deep,dualdeep,T1_100_100_1.wclq,4,simple,0,,,,,,,,,,,,,,1013.0,1013,1013
T1,deep,dualdeep,T1_100_100_2.wclq,7,simple,0,,,,,,,,,,,,,,1039.0,1039,1039
T1,deep,dualdeep,T1_100_100_3.wclq,4,simple,0,,,,,,,,,,,,,,1111.0,1111,1111
T1,deep,dualdeep,T1_100_100_4.wclq,4,simple,0,,,,,,,,,,,,,,1080.0,1080,1080
T1,deep,dualdeep,T1_100_100_5.wclq,7,simple,0,,,,,,,,,,,,,,1001.0,1001,1001
T1,deep,dualdeep,T1_100_100_6.wclq,6,simple,0,,,,,,,,,,,,,,1052.0,1052,1052
T1,deep,dualdeep,T1_100_100_7.wclq,7,simple,0,,,,,,,,,,,,,,1059.0,1059.4285714285713,1059
T1,deep,dualdeep,T1_100_100_8.wclq,7,simple,0,,,,,,,,,,,,,,1048.0,1048,1048
T1,deep,dualdeep,T1_100_100_9.wclq,7,simple,0,,,,,,,,,,,,,,1071.0,1071,1071
T1,deep,dualdeep,T1_100_2000_0.wclq,4,simple,0,,,,,,,,,,,,,,106.0,106,106
T1,deep,dualdeep,T1_100_2000_1.wclq,3,simple,0,,,,,,,,,,,,,,108.0,108,108
T1,deep,dualdeep,T1_100_2000_2.wclq,4,simple,0,,,,,,,,,,,,,,105.0,105,105
T1,deep,dualdeep,T1_100_2000_3.wclq,4,simple,0,,,,,,,,,,,,,,110.0,110,110
T1,deep,dualdeep,T1_100_2000_4.wclq,3,simple,0,,,,,,,,,,,,,,103.0,103,103
T1,deep,dualdeep,T1_100_2000_5.wclq,4,simple,0,,,,,,,,,,,,,,106.0,106,106
T1,deep,dualdeep,T1_100_2000_6.wclq,4,simple,0,,,,,,,,,,,,,,105.0,105,105
T1,deep,dualdeep,T1_100_2000_7.wclq,4,simple,0,,,,,,,,,,,,,,110.0,110,110
T1,deep,dualdeep,T1_100_2000_8.wclq,3,simple,0,,,,,,,,,,,,,,114.0,114,114
T1,deep,dualdeep,T1_100_2000_9.wclq,4,simple,0,,,,,,,,,,,,,,107.0,107,107
T1,deep,dualdeep,T1_100_250_0.wclq,4,simple,0,,,,,,,,,,,,,,659.0,659,659
T1,deep,dualdeep,T1_100_250_1.wclq,4,simple,0,,,,,,,,,,,,,,641.0,641,641
T1,deep,dualdeep,T1_100_250_2.wclq,4,simple,0,,,,,,,,,,,,,,616.0,616,616
T1,deep,dualdeep,T1_100_250_3.wclq,3,simple,0,,,,,,,,,,,,,,636.0,636,636
T1,deep,dualdeep,T1_100_250_4.wclq,2,simple,0,,,,,,,,,,,,,,590.0,590,590
T1,deep,dualdeep,T1_100_250_5.wclq,4,simple,0,,,,,,,,,,,,,,545.0,545,545
T1,deep,dualdeep,T1_100_250_6.wclq,4,simple,0,,,,,,,,,,,,,,632.0,632,632
T1,deep,dualdeep,T1_100_250_7.wclq,4,simple,0,,,,,,,,,,,,,,629.0,629,629
T1,deep,dualdeep,T1_100_250_8.wclq,4,simple,0,,,,,,,,,,,,,,643.0,643,643
T1,deep,dualdeep,T1_100_250_9.wclq,4,simple,0,,,,,,,,,,,,,,598.0,598,598
T1,deep,dualdeep,T1_100_500_0.wclq,4,simple,0,,,,,,,,,,,,,,381.0,381,381
T1,deep,dualdeep,T1_100_500_1.wclq,4,simple,0,,,,,,,,,,,,,,333.0,333,333
T1,deep,dualdeep,T1_100_500_2.wclq,4,simple,0,,,,,,,,,,,,,,374.0,374,374
T1,deep,dualdeep,T1_100_500_3.wclq,4,simple,0,,,,,,,,,,,,,,355.0,355,355
T1,deep,dualdeep,T1_100_500_4.wclq,4,simple,0,,,,,,,,,,,,,,364.0,364,364
T1,deep,dualdeep,T1_100_500_5.wclq,3,simple,0,,,,,,,,,,,,,,340.0,340,340
T1,deep,dualdeep,T1_100_500_6.wclq,4,simple,0,,,,,,,,,,,,,,347.0,347,347
T1,deep,dualdeep,T1_100_500_7.wclq,4,simple,0,,,,,,,,,,,,,,337.0,337,337
T1,deep,dualdeep,T1_100_500_8.wclq,4,simple,0,,,,,,,,,,,,,,364.0,364,364
T1,deep,dualdeep,T1_100_500_9.wclq,1,simple,0,,,,,,,,,,,,,,361.0,361,361
T1,deep,dualdeep,T1_100_750_0.wclq,4,simple,0,,,,,,,,,,,,,,263.0,263,263
T1,deep,dualdeep,T1_100_750_1.wclq,4,simple,0,,,,,,,,,,,,,,254.0,254,254
T1,deep,dualdeep,T1_100_750_2.wclq,4,simple,0,,,,,,,,,,,,,,242.0,242,242
T1,deep,dualdeep,T1_100_750_3.wclq,4,simple,0,,,,,,,,,,,,,,264.0,264,264
T1,deep,dualdeep,T1_100_750_4.wclq,3,simple,0,,,,,,,,,,,,,,261.0,261,261
T1,deep,dualdeep,T1_100_750_5.wclq,4,simple,0,,,,,,,,,,,,,,255.0,255,255
T1,deep,dualdeep,T1_100_750_6.wclq,4,simple,0,,,,,,,,,,,,,,252.0,252,252
T1,deep,dualdeep,T1_100_750_7.wclq,4,simple,0,,,,,,,,,,,,,,244.0,244,244
T1,deep,dualdeep,T1_100_750_8.wclq,4,simple,0,,,,,,,,,,,,,,267.0,267,267
T1,deep,dualdeep,T1_100_750_9.wclq,4,simple,0,,,,,,,,,,,,,,256.0,256,256
T1,deep,dualdeep,T1_150_1000_0.wclq,3,simple,0,,,,,,,,,,,,,,466.0,466,466
T1,deep,dualdeep,T1_150_1000_1.wclq,4,simple,0,,,,,,,,,,,,,,424.0,424,424
T1,deep,dualdeep,T1_150_1000_2.wclq,4,simple,0,,,,,,,,,,,,,,439.0,439,439
T1,deep,dualdeep,T1_150_1000_3.wclq,4,simple,0,,,,,,,,,,,,,,456.0,456,456
T1,deep,dualdeep,T1_150_1000_4.wclq,4,simple,0,,,,,,,,,,,,,,433.0,433,433
T1,deep,dualdeep,T1_150_1000_5.wclq,4,simple,0,,,,,,,,,,,,,,413.0,413,413
T1,deep,dualdeep,T1_150_1000_6.wclq,3,simple,0,,,,,,,,,,,,,,426.0,426,426
T1,deep,dualdeep,T1_150_1000_7.wclq,4,simple,0,,,,,,,,,,,,,,411.0,411,411
T1,deep,dualdeep,T1_150_1000_8.wclq,3,simple,0,,,,,,,,,,,,,,434.0,434,434
T1,deep,dualdeep,T1_150_1000_9.wclq,4,simple,0,,,,,,,,,,,,,,426.0,426,426
T1,deep,dualdeep,T1_150_150_0.wclq,4,simple,0,,,,,,,,,,,,,,1667.0,1667,1667
T1,deep,dualdeep,T1_150_150_1.wclq,3,simple,0,,,,,,,,,,,,,,1533.0,1533,1533
T1,deep,dualdeep,T1_150_150_2.wclq,4,simple,0,,,,,,,,,,,,,,1612.0,1612,1612
T1,deep,dualdeep,T1_150_150_3.wclq,4,simple,0,,,,,,,,,,,,,,1571.0,1571,1571
